Year,MonthNum,HBT,Age,Sex,Deprivation,NumberOfAttendances,Population,Rate,log_offset,Date
2021,6,S08000020,Under 18,Female,3,159,10181,15.61732639229938,9.228278517107196,2021-06-01
2021,6,S08000020,Under 18,Female,4,237,16669,14.218009478672984,9.721305985943088,2021-06-01
2021,6,S08000020,Under 18,Female,5,277,15654,17.695157787147057,9.658481754364784,2021-06-01
2021,6,S08000020,Under 18,Male,1,53,3322,15.954244431065623,8.10832229017324,2021-06-01
2021,6,S08000020,Under 18,Male,2,191,8316,22.967772967772966,9.025936648977904,2021-06-01
2021,6,S08000020,Under 18,Male,3,190,10603,17.919456757521456,9.268892258925797,2021-06-01
2021,6,S08000020,Under 18,Male,4,315,17740,17.756482525366405,9.78357725586357,2021-06-01
2021,6,S08000020,Under 18,Male,5,359,16462,21.807799781314543,9.70880997353259,2021-06-01
2021,6,S08000022,18-24,Female,1,37,1236,29.93527508090615,7.119635638017636,2021-06-01
2021,6,S08000022,18-24,Female,2,61,1802,33.85127635960045,7.496652438168283,2021-06-01
2021,6,S08000022,18-24,Female,3,72,3134,22.97383535417996,8.050065422915965,2021-06-01
2021,6,S08000022,18-24,Female,4,66,2560,25.78125,7.847762537473608,2021-06-01
2021,6,S08000022,18-24,Female,5,25,695,35.97122302158273,6.543911845564792,2021-06-01
2021,6,S08000022,18-24,Male,1,34,1339,25.39208364451083,7.199678345691172,2021-06-01
2021,6,S08000022,18-24,Male,2,57,1906,29.905561385099684,7.552762084214147,2021-06-01
2021,6,S08000022,18-24,Male,3,51,3651,13.968775677896467,8.202756381655638,2021-06-01
2021,6,S08000022,18-24,Male,4,58,3078,18.84340480831709,8.032035314398824,2021-06-01
2021,6,S08000022,18-24,Male,5,29,1351,21.46558105107328,7.208600337960199,2021-06-01
2021,6,S08000022,25-39,Female,1,52,3166,16.424510423247,8.060224240440958,2021-06-01
2021,6,S08000022,25-39,Female,2,98,4818,20.340390203403903,8.480114183174816,2021-06-01
2021,6,S08000022,25-39,Female,3,100,9115,10.970927043335163,9.117676687112763,2021-06-01
2021,6,S08000022,25-39,Female,4,111,7530,14.741035856573706,8.92665032079394,2021-06-01
2021,6,S08000022,25-39,Female,5,41,1591,25.769956002514142,7.372118028337787,2021-06-01
2021,6,S08000022,25-39,Male,1,91,3063,29.709435194254,8.027150106832774,2021-06-01
2021,6,S08000022,25-39,Male,2,118,4757,24.805549716207693,8.467372496432281,2021-06-01
2021,6,S08000022,25-39,Male,3,151,8679,17.398317778545916,9.068661593644245,2021-06-01
2021,6,S08000022,25-39,Male,4,141,7345,19.196732471068753,8.901775088607979,2021-06-01
2021,6,S08000022,25-39,Male,5,34,2326,14.617368873602752,7.75190533307861,2021-06-01
2021,6,S08000022,40-64,Female,1,71,5312,13.365963855421686,8.57772369115627,2021-06-01
2021,6,S08000022,40-64,Female,2,160,9813,16.30490166106186,9.191463316206494,2021-06-01
2021,6,S08000022,40-64,Female,3,172,22836,7.5319670695393235,10.036093517084149,2021-06-01
2021,6,S08000022,40-64,Female,4,209,16854,12.400617064198409,9.7323432963323,2021-06-01
2021,6,S08000022,40-64,Female,5,82,4503,18.210082167443925,8.412499120301572,2021-06-01
2021,6,S08000022,40-64,Male,1,104,5252,19.801980198019802,8.566364235422688,2021-06-01
2021,6,S08000022,40-64,Male,2,167,9034,18.485720611025016,9.108750516214549,2021-06-01
2021,6,S08000022,40-64,Male,3,198,21422,9.242834469237232,9.972173710324576,2021-06-01
2021,6,S08000022,40-64,Male,4,205,15951,12.85185881762899,9.677276802172448,2021-06-01
2021,6,S08000022,40-64,Male,5,68,4536,14.991181657848324,8.419800845407588,2021-06-01
2021,6,S08000022,65-74,Female,1,33,1577,20.92580849714648,7.3632795869630385,2021-06-01
2021,6,S08000022,65-74,Female,2,74,3598,20.56698165647582,8.188133414510478,2021-06-01
2021,6,S08000022,65-74,Female,3,94,9004,10.439804531319414,9.105424202026622,2021-06-01
2021,6,S08000022,65-74,Female,4,84,6314,13.303769401330378,8.750524669117937,2021-06-01
2021,6,S08000022,65-74,Female,5,33,1818,18.151815181518153,7.505492274737424,2021-06-01
2021,6,S08000022,65-74,Male,1,33,1555,21.22186495176849,7.349230824613334,2021-06-01
2021,6,S08000022,65-74,Male,2,57,3339,17.07097933513028,8.113426639943654,2021-06-01
2021,6,S08000022,65-74,Male,3,95,8936,10.631154879140556,9.097843340749037,2021-06-01
2021,6,S08000022,65-74,Male,4,74,6021,12.29031722305265,8.703008637464448,2021-06-01
2021,6,S08000022,65-74,Male,5,23,1695,13.569321533923304,7.43543801981455,2021-06-01
2021,6,S08000022,75 plus,Female,1,34,1465,23.208191126279864,7.289610521451167,2021-06-01
2021,6,S08000022,75 plus,Female,2,69,3329,20.7269450285371,8.110427237575024,2021-06-01
2021,6,S08000022,75 plus,Female,3,151,7509,20.109202290584633,8.9238575800998845,2021-06-01
2021,6,S08000022,75 plus,Female,4,136,5636,24.130589070262598,8.636929873018572,2021-06-01
2021,6,S08000022,75 plus,Female,5,28,1639,17.083587553386213,7.40184157874383,2021-06-01
2021,6,S08000022,75 plus,Male,1,10,986,10.141987829614605,6.893656354602635,2021-06-01
2021,6,S08000022,75 plus,Male,2,71,2322,30.5770887166236,7.7501841622578365,2021-06-01
2021,6,S08000022,75 plus,Male,3,131,6099,21.47893097229054,8.715880102296456,2021-06-01
2021,6,S08000022,75 plus,Male,4,143,4300,33.25581395348837,8.366370301681654,2021-06-01
2021,6,S08000022,75 plus,Male,5,29,1299,22.324865280985374,7.1693500166706,2021-06-01
2021,6,S08000022,Under 18,Female,1,43,3104,13.853092783505154,8.04044688130311,2021-06-01
2021,6,S08000022,Under 18,Female,2,89,4638,19.189305735230704,8.442038517815478,2021-06-01
2021,6,S08000022,Under 18,Female,3,122,9750,12.512820512820513,9.185022563991893,2021-06-01
2021,6,S08000022,Under 18,Female,4,158,8185,19.30360415394013,9.010058489805235,2021-06-01
2021,6,S08000022,Under 18,Female,5,56,1955,28.64450127877238,7.578145472419466,2021-06-01
2021,6,S08000022,Under 18,Male,1,67,3317,20.198974977389206,8.106816038947052,2021-06-01
2021,6,S08000022,Under 18,Male,2,112,5030,22.266401590457257,8.523175263093785,2021-06-01
2021,6,S08000022,Under 18,Male,3,178,10319,17.249733501308267,9.241742135115715,2021-06-01
2021,6,S08000022,Under 18,Male,4,228,8430,27.04626334519573,9.039552050995901,2021-06-01
2021,6,S08000022,Under 18,Male,5,80,1986,40.28197381671702,7.593877844605118,2021-06-01
2021,6,S08000024,18-24,Female,1,237,4717,50.2437990248039,8.458928283284262,2021-06-01
2021,6,S08000024,18-24,Female,2,220,9350,23.52941176470588,9.143131622282732,2021-06-01
2021,6,S08000024,18-24,Female,3,160,8717,18.35493862567397,9.073030421011577,2021-06-01
2021,6,S08000024,18-24,Female,4,166,8382,19.80434263898831,9.033841828485016,2021-06-01
2021,6,S08000024,18-24,Female,5,160,15002,10.665244634048793,9.615938804529582,2021-06-01
2021,6,S08000024,18-24,Male,1,180,4415,40.770101925254814,8.392763113038061,2021-06-01
2021,6,S08000024,18-24,Male,2,243,8683,27.985719221467235,9.069122370060645,2021-06-01
2021,6,S08000024,18-24,Male,3,168,7601,22.10235495329562,8.936035096566041,2021-06-01
2021,6,S08000024,18-24,Male,4,143,7652,18.687924725561945,8.942722330560143,2021-06-01
2021,6,S08000024,18-24,Male,5,216,13408,16.109785202863964,9.503606822721864,2021-06-01
2021,6,S08000024,25-39,Female,1,473,12642,37.414965986394556,9.444779883032243,2021-06-01
2021,6,S08000024,25-39,Female,2,537,22989,23.358997781547696,10.042771119638514,2021-06-01
2021,6,S08000024,25-39,Female,3,374,18222,20.52464054439688,9.810384934273804,2021-06-01
2021,6,S08000024,25-39,Female,4,298,21991,13.550998135600928,9.998388557730848,2021-06-01
2021,6,S08000024,25-39,Female,5,305,25798,11.822621908675092,10.158052248525081,2021-06-01
2021,6,S08000024,25-39,Male,1,451,11230,40.16028495102404,9.326344047732489,2021-06-01
2021,6,S08000024,25-39,Male,2,561,22300,25.15695067264574,10.01234195744821,2021-06-01
2021,6,S08000024,25-39,Male,3,400,17006,23.52111019640127,9.741321501945738,2021-06-01
2021,6,S08000024,25-39,Male,4,329,20688,15.90293890177881,9.937309101011639,2021-06-01
2021,6,S08000024,25-39,Male,5,326,23997,13.585031462266118,10.085684101516932,2021-06-01
2021,6,S08000024,40-64,Female,1,606,16771,36.13380239699481,9.727406483331627,2021-06-01
2021,6,S08000024,40-64,Female,2,781,30606,25.517872312618444,10.328951347150982,2021-06-01
2021,6,S08000024,40-64,Female,3,488,24607,19.831755191612142,10.1107862342885,2021-06-01
2021,6,S08000024,40-64,Female,4,460,28979,15.873563615031575,10.274326708723063,2021-06-01
2021,6,S08000024,40-64,Female,5,575,46980,12.239250744997872,10.757477258212903,2021-06-01
2021,6,S08000024,40-64,Male,1,603,16214,37.1900826446281,9.693630345547652,2021-06-01
2021,6,S08000024,40-64,Male,2,744,29929,24.858832570416652,10.306583188995559,2021-06-01
2021,6,S08000024,40-64,Male,3,544,23934,22.729171889362412,10.083055321133461,2021-06-01
2021,6,S08000024,40-64,Male,4,468,28233,16.57634682817979,10.248246785526897,2021-06-01
2021,6,S08000024,40-64,Male,5,585,43817,13.350982495378506,10.687777148916288,2021-06-01
2021,6,S08000024,65-74,Female,1,161,4258,37.81117895725693,8.356554845453426,2021-06-01
2021,6,S08000024,65-74,Female,2,242,9187,26.341569609230437,9.125544720271467,2021-06-01
2021,6,S08000024,65-74,Female,3,179,7363,24.310742903707727,8.904222737368716,2021-06-01
2021,6,S08000024,65-74,Female,4,176,8185,21.50274893097129,9.010058489805235,2021-06-01
2021,6,S08000024,65-74,Female,5,236,15715,15.017499204581611,9.662370949231669,2021-06-01
2021,6,S08000024,65-74,Male,1,148,3861,38.33203833203833,8.258681496264236,2021-06-01
2021,6,S08000024,65-74,Male,2,231,8111,28.47984218961904,9.000976444070345,2021-06-01
2021,6,S08000024,65-74,Male,3,198,6858,28.871391076115486,8.833171133022866,2021-06-01
2021,6,S08000024,65-74,Male,4,181,7430,24.360699865410496,8.913281137711804,2021-06-01
2021,6,S08000024,65-74,Male,5,267,14265,18.71713985278654,9.5655642636476,2021-06-01
2021,6,S08000024,75 plus,Female,1,204,3553,57.41626794258374,8.175547596021026,2021-06-01
2021,6,S08000024,75 plus,Female,2,377,8235,45.78020643594414,9.016148642611741,2021-06-01
2021,6,S08000024,75 plus,Female,3,263,6483,40.567638438994294,8.776938645174996,2021-06-01
2021,6,S08000024,75 plus,Female,4,296,6808,43.47826086956522,8.82585367025321,2021-06-01
2021,6,S08000024,75 plus,Female,5,474,14760,32.11382113821138,9.599676098154463,2021-06-01
2021,6,S08000024,75 plus,Male,1,144,2462,58.48903330625508,7.808729306744399,2021-06-01
2021,6,S08000024,75 plus,Male,2,257,5856,43.88661202185792,8.675222055641148,2021-06-01
2021,6,S08000024,75 plus,Male,3,191,4624,41.306228373702425,8.439015410352214,2021-06-01
2021,6,S08000024,75 plus,Male,4,193,5091,37.91003732076213,8.535229553902337,2021-06-01
2021,6,S08000024,75 plus,Male,5,379,10605,35.737859500235736,9.269080866998783,2021-06-01
2021,6,S08000024,Under 18,Female,1,567,11180,50.715563506261184,9.32188174670909,2021-06-01
2021,6,S08000024,Under 18,Female,2,665,16861,39.44012810628077,9.732758541777981,2021-06-01
2021,6,S08000024,Under 18,Female,3,546,12305,44.372206420154406,9.417760962825156,2021-06-01
2021,6,S08000024,Under 18,Female,4,475,16352,29.048434442270057,9.702105493003431,2021-06-01
2021,6,S08000024,Under 18,Female,5,708,23587,30.016534531733583,10.068450991783875,2021-06-01
2021,6,S08000024,Under 18,Male,1,683,11891,57.43839878900008,9.38353709043758,2021-06-01
2021,6,S08000024,Under 18,Male,2,792,17728,44.675090252707584,9.78290058954701,2021-06-01
2021,6,S08000024,Under 18,Male,3,639,12938,49.38939557891482,9.46792399660393,2021-06-01
2021,6,S08000024,Under 18,Male,4,596,17086,34.882359826758744,9.746014693711563,2021-06-01
2021,6,S08000024,Under 18,Male,5,887,25112,35.32175852182223,10.131101098521789,2021-06-01
2021,6,S08000025,18-24,Female,2,4,114,35.08771929824561,4.736198448394496,2021-06-01
2021,6,S08000025,18-24,Female,3,6,109,55.04587155963303,4.6913478822291435,2021-06-01
2021,6,S08000025,18-24,Female,4,6,379,15.8311345646438,5.937536205082426,2021-06-01
2021,6,S08000025,18-24,Male,2,2,122,16.393442622950822,4.804021044733257,2021-06-01
2021,6,S08000025,18-24,Male,3,11,110,100,4.700480365792417,2021-06-01
2021,6,S08000025,18-24,Male,4,11,429,25.64102564102564,6.061456918928017,2021-06-01
2021,6,S08000025,25-39,Female,2,3,271,11.07011070110701,5.602118820879701,2021-06-01
2021,6,S08000025,25-39,Female,3,22,365,60.273972602739725,5.8998973535824915,2021-06-01
2021,6,S08000025,25-39,Female,4,14,1236,11.326860841423949,7.119635638017636,2021-06-01
2021,6,S08000025,25-39,Male,2,6,300,20,5.703782474656201,2021-06-01
2021,6,S08000025,25-39,Male,3,20,304,65.78947368421052,5.717027701406222,2021-06-01
2021,6,S08000025,25-39,Male,4,22,1190,18.487394957983195,7.081708586105575,2021-06-01
2021,6,S08000025,40-64,Female,2,10,622,16.07717041800643,6.432940092739179,2021-06-01
2021,6,S08000025,40-64,Female,3,18,693,25.974025974025977,6.541029999189903,2021-06-01
2021,6,S08000025,40-64,Female,4,28,2678,10.455563853622106,7.8928255262511176,2021-06-01
2021,6,S08000025,40-64,Male,2,16,610,26.229508196721312,6.413458957167357,2021-06-01
2021,6,S08000025,40-64,Male,3,16,673,23.7741456166419,6.511745329644728,2021-06-01
2021,6,S08000025,40-64,Male,4,39,2474,15.76394502829426,7.813591552952433,2021-06-01
2021,6,S08000025,65-74,Female,2,3,271,11.07011070110701,5.602118820879701,2021-06-01
2021,6,S08000025,65-74,Female,3,5,242,20.66115702479339,5.488937726156687,2021-06-01
2021,6,S08000025,65-74,Female,4,14,950,14.736842105263158,6.856461984594587,2021-06-01
2021,6,S08000025,65-74,Male,2,7,256,27.34375,5.545177444479562,2021-06-01
2021,6,S08000025,65-74,Male,3,15,258,58.13953488372093,5.552959584921617,2021-06-01
2021,6,S08000025,65-74,Male,4,18,940,19.148936170212767,6.84587987526405,2021-06-01
2021,6,S08000025,75 plus,Female,2,5,239,20.920502092050206,5.476463551931511,2021-06-01
2021,6,S08000025,75 plus,Female,3,19,302,62.913907284768214,5.71042701737487,2021-06-01
2021,6,S08000025,75 plus,Female,4,25,828,30.193236714975843,6.71901315438526,2021-06-01
2021,6,S08000025,75 plus,Male,2,5,209,23.923444976076556,5.342334251964811,2021-06-01
2021,6,S08000025,75 plus,Male,3,12,242,49.586776859504134,5.488937726156687,2021-06-01
2021,6,S08000025,75 plus,Male,4,21,669,31.390134529147982,6.505784060128229,2021-06-01
2021,6,S08000025,Under 18,Female,2,6,269,22.304832713754646,5.594711379601839,2021-06-01
2021,6,S08000025,Under 18,Female,3,11,355,30.985915492957748,5.872117789475416,2021-06-01
2021,6,S08000025,Under 18,Female,4,29,1275,22.745098039215684,7.150701457592526,2021-06-01
2021,6,S08000025,Under 18,Male,2,4,276,14.492753623188406,5.62040086571715,2021-06-01
2021,6,S08000025,Under 18,Male,3,14,363,38.56749311294766,5.8944028342648505,2021-06-01
2021,6,S08000025,Under 18,Male,4,26,1407,18.47903340440654,7.249215057114389,2021-06-01
2021,6,S08000026,18-24,Female,3,9,271,33.210332103321036,5.602118820879701,2021-06-01
2021,6,S08000026,18-24,Female,4,19,376,50.53191489361702,5.929589143389895,2021-06-01
2021,6,S08000026,18-24,Male,3,8,296,27.027027027027028,5.69035945432406,2021-06-01
2021,6,S08000026,18-24,Male,4,17,445,38.20224719101124,6.09807428216624,2021-06-01
2021,6,S08000026,25-39,Female,2,1,118,8.474576271186441,4.770684624465665,2021-06-01
2021,6,S08000026,25-39,Female,3,13,713,18.2328190743338,6.569481420414296,2021-06-01
2021,6,S08000026,25-39,Female,4,31,1089,28.466483011937555,6.9930151229329605,2021-06-01
2021,6,S08000026,25-39,Male,2,3,160,18.75,5.075173815233827,2021-06-01
2021,6,S08000026,25-39,Male,3,9,729,12.345679012345679,6.591673732008658,2021-06-01
2021,6,S08000026,25-39,Male,4,35,1077,32.49767873723305,6.981934677156389,2021-06-01
2021,6,S08000026,40-64,Female,2,6,215,27.906976744186046,5.3706380281276624,2021-06-01
2021,6,S08000026,40-64,Female,3,29,1524,19.028871391076116,7.329093736246592,2021-06-01
2021,6,S08000026,40-64,Female,4,30,2222,13.501350135013501,7.706162970199576,2021-06-01
2021,6,S08000026,40-64,Male,2,3,212,14.150943396226415,5.356586274672012,2021-06-01
2021,6,S08000026,40-64,Male,3,25,1539,16.244314489928524,7.338888133838879,2021-06-01
2021,6,S08000026,40-64,Male,4,51,2153,23.687877380399446,7.674617497364363,2021-06-01
2021,6,S08000026,65-74,Female,3,9,535,16.822429906542055,6.282266746896006,2021-06-01
2021,6,S08000026,65-74,Female,4,16,718,22.284122562674096,6.576469569048224,2021-06-01
2021,6,S08000026,65-74,Male,2,1,70,14.285714285714285,4.248495242049359,2021-06-01
2021,6,S08000026,65-74,Male,3,12,557,21.54398563734291,6.322565239927284,2021-06-01
2021,6,S08000026,65-74,Male,4,15,753,19.9203187250996,6.6240652277998935,2021-06-01
2021,6,S08000026,75 plus,Female,2,1,109,9.174311926605505,4.6913478822291435,2021-06-01
2021,6,S08000026,75 plus,Female,3,14,556,25.179856115107913,6.320768294250582,2021-06-01
2021,6,S08000026,75 plus,Female,4,22,577,38.128249566724435,6.3578422665081,2021-06-01
2021,6,S08000026,75 plus,Male,3,10,454,22.026431718061676,6.118097198041348,2021-06-01
2021,6,S08000026,75 plus,Male,4,27,479,56.36743215031315,6.171700597410915,2021-06-01
2021,6,S08000026,Under 18,Female,2,3,114,26.31578947368421,4.736198448394496,2021-06-01
2021,6,S08000026,Under 18,Female,3,21,816,25.735294117647058,6.704414354964107,2021-06-01
2021,6,S08000026,Under 18,Female,4,21,1369,15.339663988312637,7.221835825288449,2021-06-01
2021,6,S08000026,Under 18,Male,2,5,155,32.25806451612903,5.043425116919247,2021-06-01
2021,6,S08000026,Under 18,Male,3,15,818,18.337408312958438,6.706862336602747,2021-06-01
2021,6,S08000026,Under 18,Male,4,35,1479,23.66463826910074,7.2991214627108,2021-06-01
2021,6,S08000028,18-24,Female,2,4,112,35.714285714285715,4.718498871295094,2021-06-01
2021,6,S08000028,18-24,Female,3,12,551,21.77858439201452,6.311734809152915,2021-06-01
2021,6,S08000028,18-24,Male,2,10,110,90.9090909090909,4.700480365792417,2021-06-01
2021,6,S08000028,18-24,Male,3,20,594,33.67003367003367,6.386879319362645,2021-06-01
2021,6,S08000028,25-39,Female,2,12,282,42.5531914893617,5.641907070938114,2021-06-01
2021,6,S08000028,25-39,Female,3,18,1577,11.4140773620799,7.3632795869630385,2021-06-01
2021,6,S08000028,25-39,Male,2,17,276,61.594202898550726,5.62040086571715,2021-06-01
2021,6,S08000028,25-39,Male,3,30,1586,18.915510718789406,7.368970402194793,2021-06-01
2021,6,S08000028,40-64,Female,2,26,735,35.374149659863946,6.5998704992128365,2021-06-01
2021,6,S08000028,40-64,Female,3,52,4066,12.78898180029513,8.310414994188292,2021-06-01
2021,6,S08000028,40-64,Male,2,24,779,30.808729139922978,6.658011045870748,2021-06-01
2021,6,S08000028,40-64,Male,3,63,4026,15.64828614008942,8.300528606199737,2021-06-01
2021,6,S08000028,65-74,Female,2,10,266,37.59398496240601,5.583496308781699,2021-06-01
2021,6,S08000028,65-74,Female,3,26,1621,16.039481801357187,7.390798521735676,2021-06-01
2021,6,S08000028,65-74,Male,2,17,309,55.01618122977346,5.733341276897746,2021-06-01
2021,6,S08000028,65-74,Male,3,28,1554,18.01801801801802,7.348587530927593,2021-06-01
2021,6,S08000028,75 plus,Female,2,8,286,27.972027972027973,5.655991810819852,2021-06-01
2021,6,S08000028,75 plus,Female,3,35,1560,22.435897435897434,7.352441100243583,2021-06-01
2021,6,S08000028,75 plus,Male,2,12,211,56.87203791469194,5.351858133476067,2021-06-01
2021,6,S08000028,75 plus,Male,3,18,1130,15.929203539823009,7.029972911706386,2021-06-01
2021,6,S08000028,Under 18,Female,2,11,320,34.375,5.768320995793772,2021-06-01
2021,6,S08000028,Under 18,Female,3,24,1851,12.965964343598054,7.523481312573497,2021-06-01
2021,6,S08000028,Under 18,Male,2,10,359,27.855153203342617,5.883322388488279,2021-06-01
2021,6,S08000028,Under 18,Male,3,37,1999,18.509254627313656,7.6004023345004,2021-06-01
2021,6,S08000029,18-24,Female,1,114,3326,34.27540589296452,8.109525659752872,2021-06-01
2021,6,S08000029,18-24,Female,2,76,3114,24.405908798972384,8.043663352393944,2021-06-01
